4319|||Marktfruchtbetrieb Winter GmbH & Co. KG Jörg Winter|Leipzig Stadt|200091|667|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/cms/upload/pdf/TOP-10_31000_Herstellung_von_Moebeln.pdf|None|2923
23923|||GbR Rabensdorfer Hof|Roduchelstorf|200077|667|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/95030/8110189689/UDO_BAER_ATTILA_LANDGRAFE_EMC2_GBR.html|None|2924
37139|||BG Adelebsen GbR|Adelebsen Flecken|199838|666|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=BG+Adelebsen+GbR+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2925
4932|||Feldbau - GbR|Röderland|199672|666|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Feldbau+-+GbR+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2926
17321|||Ökologische Landwirte-Acker und Grünlandbew. GmbH Plöwen|Plöwen|199367|665|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=%C3%96kologische+Landwirte-Acker+und+Gr%C3%BCnlandbew.+GmbH+Pl%C3%B6wen+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2927
17291|||GbR Schön Michael  Schön u. Berhard Labs|Schönfeld|199062|664|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=GbR+Sch%C3%B6n+Michael++Sch%C3%B6n+u.+Berhard+Labs+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2928
32278|||Werreland GbR|Kirchlengern|198861|663|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Werreland+GbR+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2929
17329|||GbR Ladenthin|Grambow|197921|660|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=GbR+Ladenthin+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2930
6493|||Scheffler GbR|Harzgerode Stadt|197784|659|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/98701/3210082298/STEFFEN_SCHEFFLER_BRIGITTE_SCHEFFLER_SCHUETTGUTTRANSPORTE_SCHEFFLER_GBR.html|None|2931
6385|||Kührener Agrar GbR|Aken (Elbe) Stadt|197655|659|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/24357/2230210400/BALTIC_AGRAR_GMBH_CO_KG.html|None|2932
18513|||Gut Quitzin GbR - Rübcke - von Veltheim|Splietsdorf|197437|658|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Gut+Quitzin+GbR+-+R%C3%BCbcke+-+von+Veltheim+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2933
17309|||Pasewalker Marktfrüchte GmbH|Pasewalk Stadt|197432|658|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Pasewalker+Marktfr%C3%BCchte+GmbH+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2934
18513|||Agrargenossenschaft Jessin eG|Grimmen Stadt|196972|657|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Agrargenossenschaft+Jessin+eG+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2935
39590|||GbR Elbufer-AgrarHohengöhren|Schönhausen (Elbe)|196711|656|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=GbR+Elbufer-AgrarHoheng%C3%B6hren+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2936
82467|||Forst&Weiderechtler Garmisch eG|Garmisch-Partenkirchen M|196411|655|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Forst%26Weiderechtler+Garmisch+eG+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2937
7646|||MZN-GmbH Qualitätsrind|Ottendorf|195939|653|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=MZN-GmbH+Qualit%C3%A4tsrind+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2938
39435|||Ackerbau Radisleben GbR|Bördeaue|195899|653|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Ackerbau+Radisleben+GbR+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2939
39638|||AHPG e.G. Dorst-Zobbenitz|Calvörde|195319|651|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=AHPG+e.G.+Dorst-Zobbenitz+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2940
14715|||Lw.Mützlitz Betriebs GmbH|Nennhausen|194762|649|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/86156/8030208835/GEHL_VERWALTUNGS_UND_BETEILIGUNGS_GMBH.html|None|2941
39264|||Droste Gut Nutha GbR|Zerbst/Anhalt Stadt|194714|649|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/70435/7331036279/MEHMET_A_AKPINAR_UND_SELIM_TURAN_TAXIUNTERNEHMEN_GBR.html|None|2942
1561|||Blum Agrar GbRPeter Blum od. Rita Blum|Ebersbach|194702|649|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Blum+Agrar+GbRPeter+Blum+od.+Rita+Blum+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2943
14913|||Werbiger Agrar GmbH|Niederer Fläming|194594|649|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/24357/2230210400/BALTIC_AGRAR_GMBH_CO_KG.html|None|2944
18279|||Dr.Gey & Söhne GbR|Lalendorf|194416|648|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/8/8/2/9/9_6.html|None|2945
1920|||Klostergut Zisterzienserinnen-Abtei St.Marienstern|Panschwitz-Kuckau|193979|647|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Klostergut+Zisterzienserinnen-Abtei+St.Marienstern+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2946
18337|||Jahnkendorfer Grünlandges. mbH|Marlow Stadt|193652|646|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Jahnkendorfer+Gr%C3%BCnlandges.+mbH+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2947
17091|||Post / Engfer GbR|Penzlin Stadt|193500|645|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Post+%2F+Engfer+GbR+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2948
3249|||Lapro Ossak GmbH|Sonnewalde Stadt|192905|643|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Lapro+Ossak+GmbH+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2949
19294|||Gen.für landw.Prod.Eldena e.G.|Eldena|192874|643|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Gen.f%C3%BCr+landw.Prod.Eldena+e.G.+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2950
99092|||Agrargesellschaft Menthe bürgerlichen Rechts|Erfurt Stadt|192814|643|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Agrargesellschaft+Menthe+b%C3%BCrgerlichen+Rechts+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2951
15374|||LEG eG Hermersdorf|Müncheberg Stadt|192729|642|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=LEG+eG+Hermersdorf+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2952
37574|||Deppe GbR|Einbeck Stadt|192602|642|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/37431/2110167782/BESITZGESELLSCHAFT_DEPPE_GBR_FRIEDRICH_DEPPE_UND_SVEN_DEPPE.html|None|2953
39291|||Bathge GbR Gerd Maria Karsten u. Britta|Möckern Stadt|191958|640|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/3/9/2/9/1_5.html|None|2954
6406|||BG Paschleben GbR|Osternienburger Land|191942|640|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=BG+Paschleben+GbR+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2955
39638|||Meine - Koch GbR|Gardelegen Hansestadt|191927|640|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/61239/6290274544/MIRKO_UMBEER.html|None|2956
6388|||Rodlebener Agrar GmbH|Köthen (Anhalt) Stadt|191905|640|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/24357/2230210400/BALTIC_AGRAR_GMBH_CO_KG.html|None|2957
17089|||Landwirtschaftlicher Familienbetrieb Radloff GbR|Siedenbollentin|191159|637|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Landwirtschaftlicher+Familienbetrieb+Radloff+GbR+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2958
6901|||LWPG e. G. Thomas Müntzer|Kemberg Stadt|183781|613|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=LWPG+e.+G.+Thomas+M%C3%BCntzer+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2959
8485|||Waldkirchner Landwirtschaftsverwaltung GmbH - Milchproduktion & Co. KG vertr.d.|Lengenfeld Stadt|183737|612|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/08485/8110037617/WALDKIRCHNER_LANDWIRTSCHAFTSVERWALTUNG_GMBH_MILCHPRODUKTION_CO_KG.html|None|2960
37181|||Leineaue GbR|Hardegsen Stadt|183509|612|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/40221/2190123215/ALLOHEIM_SENIOREN_RESIDENZ_SOPHIENRESIDENZ_GMBH.html|None|2961
29356|||B. K. Agrar GbR|Bröckel|182755|609|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/06317/3130352578/RAINER_VOR_DER_STRASSE_PETRA_KLEIN_GBR_VK_AGRAR_GBR.html|None|2962
38486|||PG -Altmark- eG Neuferchau|Klötze Stadt|182413|608|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/pr_259.html|None|2963
23968|||BG Wotenitz GbR|Grevesmühlen Stadt|182230|607|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/2/3/9/3/6_2.html|None|2964
31848|||Deister-Sünteltal GbR|Bad Münder am Deister Stadt|181564|605|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/3/1/8/4/8_2.html|None|2965
17291|||Sohn Winkler Burmeister GbR|Nordwestuckermark|181473|605|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/17291/3490013558/BERNDT_SOHN_FRANK_BURMEISTER_UND_DIETMAR_WINKLER.html|None|2966
4509|||Landwirtschaftsbetrieb v. d. Bussche GbR Krostitz vert.d. Philip Freih.u. Anton Freih. v.d. Bussche|Krostitz|181344|604|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Landwirtschaftsbetrieb+v.+d.+Bussche+GbR+Krostitz+vert.d.+Philip+Freih.u.+Anton+Freih.+v.d.+Bussche+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2967
31863|||Ith-Agrar GbR|Coppenbrügge Flecken|181320|604|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/31863/2170076362/ITH_AGRAR_GBR.html|None|2968
15374|||Müncheberger Agrar GbR|Müncheberg Stadt|181109|604|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/15374/3250091721/JOERG_DARGE_THORSTEN_SCHRANK_AGRAR_GBR_MUENCHEBERG.html|None|2969
14778|||GMF Golzow GmbH|Golzow|181036|603|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=GMF+Golzow+GmbH+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2970
17209|||Sievers/ Ramm GbR|Leizen|181008|603|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/17209/3490180075/JUERGEN_SIEVERS_BIRKA_SIEVERS_UND_ANGELA_RAMM_SIEVERS.html|None|2971
33818|||LBG-GbR West-Lippe|Leopoldshöhe|180796|603|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=LBG-GbR+West-Lippe+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2972
14715|||AG Märka - Land e.G.|Nennhausen|180584|602|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/ag_89.html|None|2973
4509|||Lw Betriebgesellschaft Krostitz GbR vertr.d. Herrn Holzweißig u. Freiherr v.d. Bussche|Krostitz|180474|602|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Lw+Betriebgesellschaft+Krostitz+GbR+vertr.d.+Herrn+Holzwei%C3%9Fig+u.+Freiherr+v.d.+Bussche+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2974
17349|||GbR Thamm Karsten Thamm und Jens-Uwe Thamm|Woldegk Stadt|180358|601|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/17349/3490012658/KARSTEN_THAMM_UND_JENS_UWE_THAMM.html|None|2975
17291|||Heyden / Müller GbR|Uckerfelde|180004|600|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/17291/3490030897/AXEL_VON_HEYDEN_UND_RUEDIGER_MUELLER.html|None|2976
99634|||Gut Straußfurt GbR A.&  I. Ehrhardt|Straußfurt|179957|600|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/ir_38.html|None|2977
17111|||Sanzkower Agrarproduktion GmbH & Co.KG|Siedenbrünzow|178567|595|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/17111/3490006219/SANZKOWER_AGRARPRODUKTION_GMBH_CO_KG.html|None|2978
85235|||AG mbH Ristedt-Darnebeck|Pfaffenhofen a.d.Glonn|178476|595|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/ag_93.html|None|2979
19230|||Gut Pritzier Milchproduktion GmbH|Pritzier|178373|595|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/19230/3330072827/GUT_PRITZIER_MILCHPRODUKTION_GMBH.html|None|2980
18211|||Mühlenhof Agrar GmbH & Co. KG Georg Mayr|Börgerende-Rethwisch|177589|592|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/24357/2230210400/BALTIC_AGRAR_GMBH_CO_KG.html|None|2981
3222|||Magoltz & Vonau - GbR|Lübbenau/Spreewald Stadt|176761|589|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/14547/2011653472/MARIO_VONAU_ANJA_RIELAT_UND_MARIO_BEITZ_IMMOBILIEN.html|None|2982
15518|||Otto Engel und Söhne GbR|Steinhöfel|176531|588|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/15518/3250042896/HEIKO_ENGEL_CHRISTIAN_ENGEL_LANDWIRTSCHAFT.html|None|2983
18314|||Beckmann Söhne GbR|Bartelshagen II bei Barth|175908|586|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/18314/3190170986/RAIMAR_BECKMANN_UND_RALF_BECKMANN.html|None|2984
19288|||GbR Timmermans|Lüblow|175531|585|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/37139/2110077155/ERNST_AUGUST_ELISABETH_HENNING_TIMMERMANN_TIMMERMANN_GBR.html|None|2985
16259|||Agrogen. Schiffmühle eG|Bad Freienwalde (Oder) Stadt|175386|585|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Agrogen.+Schiffm%C3%BChle+eG+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2986
31319|||LBG Lehrke KG|Sehnde Stadt|175326|584|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/30982/2190351379/LBG_LANDWIRTSCHAFTLICHE_BETRIEBSGMEINSCHAFT_CALENBERG_KG.html|None|2987
39307|||Riedmeier GbR|Genthin Stadt|174977|583|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/06188/3130052417/JOSEF_RIEDMEIER_HENNING_VON_TRESCHKOW_GBR_LANDWIRTSCHAFT.html|None|2988
25364|||Schönberg GbR|Osterhorn|174433|581|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/04808/3150449022/SCHOENBERG_GBR_LANDWIRTSCHAFTSBETRIEB.html|None|2989
6388|||Domäne Görzig Sitz:  Hof Pfaffendorf|Südliches Anhalt Stadt|174406|581|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Dom%C3%A4ne+G%C3%B6rzig+Sitz%3A++Hof+Pfaffendorf+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2990
17091|||Holm GbR Landwirtschaftsbetrieb|Rosenow|173525|578|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/06844/3290167946/FRIEDRICH_HELM_DANILO_HELM_GBR_LANDWIRTSCHAFTSBETRIEB.html|None|2991
6729|||GbR Burggraf|Elsteraue|173224|577|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/59969/4270130502/KNIEFELD_BURGGRAF_GBR_FAHRSCHULE.html|None|2992
17091|||Taake & Sohn GbR|Knorrendorf|173184|577|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/3/2/8/3/2_1.html|None|2993
18292|||Agrargen. Groß Grabow e.G.|Krakow am See Stadt|173029|577|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Agrargen.+Gro%C3%9F+Grabow+e.G.+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2994
4889|||Hauptmann/Thiele GbRRoger Hauptmann u. Dietmar Thiele|Belgern-Schildau Stadt|172798|576|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Hauptmann%2FThiele+GbRRoger+Hauptmann+u.+Dietmar+Thiele+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2995
17390|||GbR Jäger & Adamy|Ziethen|172510|575|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/1/7/3/9/0_1.html|None|2996
16845|||GbR -Märkischer Landmann- Helm|Wusterhausen/Dosse|172277|574|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/9/9/4/2/3_4.html|None|2997
19374|||Agrar GmbH Malchow|Damm|172257|574|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/19374/3330089855/AGRAR_GMBH_MALCHOW.html|None|2998
29664|||BG Uetzingen-Meinerdingen GbR|Walsrode Stadt|171649|572|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/29699/2050792379/BEGE_BIOGAS_GMBH.html|None|2999
18442|||Rolf und Tristan Stoltenberg|Groß Kordshagen|171382|571|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/18442/3190411587/ROLF_UND_TRISTAN_STOLTENBERG_OHG.html|None|3000
17121|||Trantower Zuchthof GbR|Sassen-Trantow|170761|569|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/17121/3490101172/MAXIMILIAN_GRAF_VON_BISMARCK_SCHOENHAUSEN_UND_TRANTOWER_AGRAR_VERWALTUNGSGESELLSCHAFT_MBH.html|None|3001
17268|||LwB Petznick GbR|Mittenwalde|170628|569|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/17268/3490146550/CHRISTINA_VON_HAAREN_UND_TOBIAS_VON_HAAREN.html|None|3002
98574|||Schäferei GbR Urbach|Schmalkalden Kurort Stadt|170623|569|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/ra_337.html|None|3003
39264|||GbR Moritz BEG|Zerbst/Anhalt Stadt|170570|569|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/39264/3290042397/E_BETTGE_W_BETTGE_T_DOEHRING_GBR_BEG_GBR_MORITZ.html|None|3004
31249|||Ackerkrume GmbH & Co. KG|Hohenhameln|170472|568|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/31249/2210173803/ACKERKRUME_GMBH_CO_KG.html|None|3005
91785|||Seibold Josef & Rosa-Maria GbR|Pleinfeld M|170198|567|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/91785/8190288179/JOSEF_ROSA_MARIA_UND_MICHAEL_SEIBOLD_LANDWIRTSCHAFT.html|None|3006
2692|||Busch GbRHans-Peter Heckele-Busch|Doberschau-Gaußig|169836|566|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Busch+GbRHans-Peter+Heckele-Busch+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|3007
33818|||Agrar Hovedissen GbR|Leopoldshöhe|169785|566|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/24357/2230210400/BALTIC_AGRAR_GMBH_CO_KG.html|None|3008
50127|||Gutsverwaltung Schlenderhan Georg von Ullmann|Bergheim Stadt|169385|565|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Gutsverwaltung+Schlenderhan+Georg+von+Ullmann+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|3009
3229|||Schöllnitz Agrar GmbH|Altdöbern|169366|565|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/03229/3050236395/SCHOELLNITZ_AGRAR_GMBH.html|None|3010
24214|||Prall & Marxen GbR|Gettorf|168780|563|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/24214/2230131783/CARSTEN_PRALL_ECKHARD_MARXEN_ISARNHO_FARMS_GBR.html|None|3011
16845|||Wi.gem.Mutterkuhhaltg.Lue|Temnitztal|168691|562|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/84489/8250317961/GEWIST_GESELLSCHAFT_FUER_WIRTSCHAFTS_UND_STEUERBERATUNG_MBH.html|None|3012
38315|||Vorharz Agrar GbR|Schladen-Werla|168492|562|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/38315/2030355218/AGRAR_VORHARZ_GBR.html|None|3013
39291|||Van den Tillaart Agrar GmbH|Möckern Stadt|168157|561|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/39291/3170284032/VAN_DEN_TILLAART_AGRAR_GMBH_CO_KG.html|None|3014
19309|||Weideland GmbH|Lenzerwische|167928|560|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/17039/3490083733/WEIDELAND_GMBH_CO_KG_DAHLEN.html|None|3015
15754|||Landwirte GmbH Gräbendorf|Heidesee|167645|559|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/15754/2010543036/LANDWIRTE_GESELLSCHAFT_MBH_GRAEBENDORF.html|None|3016
37170|||Ahletal KG|Uslar Stadt|167611|559|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/37170/2110166693/AHLETAL_KG.html|None|3017
19077|||FERI Agro GmbH Rastow|Rastow|167471|558|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/19077/3330038146/FERI_AGROGESELLSCHAFT_MBH_RASTOW.html|None|3018
15913|||Landw. Gen. Byhleguhre|Byhleguhre-Byhlen|167161|557|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Landw.+Gen.+Byhleguhre+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|3019
17268|||LWB Mittenwalde GbR|Mittenwalde|166995|557|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/17268/3490021278/CHRISTINA_VON_HAAREN_UND_TOBIAS_VON_HAAREN.html|None|3020
37130|||BG Bornemann-Erle-Pieper GbR|Gleichen|166931|556|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=BG+Bornemann-Erle-Pieper+GbR+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|3021
86836|||Hagg Gebrüder GbR|Graben|166764|556|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/86836/8030217731/CHRISTIAN_HAGG_UND_HERMANN_HAGG_LANDWIRTSCHAFT_GBR.html|None|3022
19209|||Perliner Milcherzeuger e.G.|Perlin|166729|556|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Perliner+Milcherzeuger+e.G.+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|3023
31311|||KOMBI GmbH & Co. KG|Uetze|166682|556|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/31311/2190641164/KOMB_I_GMBH_CO_KG.html|None|3024
19303|||Woldmann Jens|Vielank|166366|555|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/19303/3330237564/JENS_PETER_UND_DANIELA_WOLDMANN_BIOGASANLAGE.html|None|3025
29386|||Agil GmbH & Co. KG|Hankensbüttel|166255|554|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/29386/2070144476/AGIL_GMBH_CO_KG.html|None|3026
16278|||Gut Angermünde Betr-gesellsch. mbH|Angermünde Stadt|166227|554|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Gut+Angerm%C3%BCnde+Betr-gesellsch.+mbH+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|3027
14947|||-alsai- Agrarprodukte GmbH Märtensmühle|Nuthe-Urstromtal|166192|554|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=-alsai-+Agrarprodukte+GmbH+M%C3%A4rtensm%C3%BChle+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|3028
2708|||Heinke GbRHerrn Jens Heinke|Großschweidnitz|165624|552|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/04565/3150368629/JENS_HEINKE_METALLBAU.html|None|3029
99994|||RMT Landwirtschafts-KG|Schlotheim Stadt|165335|551|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/99994/3230008217/RMT_LANDWIRTSCHAFTS_KG.html|None|3030
27259|||Hornsheide GbR|Varrel|165283|551|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/27259/2050787349/HORNSHEIDE_GBR.html|None|3031
37124|||BG Obernjesa GbR|Rosdorf|163977|547|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/37120/2110146812/HERBERT_HARDEGE_JOACHIM_KOEHLER_BURKHARD_DUEVEL_BG_PLESSE_GBR.html|None|3032
37139|||Bartram GbR|Adelebsen Flecken|163740|546|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/37139/2110146121/KARL_FRIEDRICH_MARITA_BARTRAM_GBR.html|None|3033
