16303|||MILGETA Agrar GmbH|Schwedt/Oder Stadt|401689|1339|03332 510237||Schwedenweg 18|||Landmaschinenhändler|MILGETA Agrargesellschaft mbH Vierraden|http://www.firmenwissen.de/az/firmeneintrag/16303/3250012236/MILGETA_AGRARGESELLSCHAFT_MIT_BESCHRAENKTER_HAFTUNG_VIERRADEN.html|None
15324|||Letschiner Agrargesell. mbH|Letschin|286477|955|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/99752/3230073890/WIPPERDORFER_AGRARGESELLSCHAFT_MBH.html|wipperdorferagrar@freenet.de
6268|||Gosa-Land GbR|Mücheln (Geiseltal) Stadt|286401|955|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/06268/3130021051/RUDOLF_GALANDER_GERALD_OBERREICH_KURT_SCHIMPF_GBR_LANDHANDEL.html|None
19339|||APG eG Viesecke|Plattenburg|283857|946|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/18299/3190016779/APG_WARDOW_E_G.html|None
3238|||Landw. GbR Sorno|Finsterwalde Stadt|283372|945|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/03238/3050043618/LANDWIRTSCHAFT_GBR_SORNO.html|None
17039|||Agrargenossenschaft Roggenhagen e.G.|Brunn|282432|941|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/17039/3490007825/AGRARGENOSSENSCHAFT_ROGGENHAGEN_E_G.html|agrar@roggenhagen.com
39264|||AG Steutz e. G.|Zerbst/Anhalt Stadt|282255|941|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/ag_90.html|None
6425|||LWPAG Schackstedt|Alsleben (Saale) Stadt|282182|941|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=LWPAG+Schackstedt+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
29393|||BG Ahrenholz GbR|Groß Oesingen|282171|941|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/bj_5.html|None
25920|||Hinrich Matthiesen AckerbauGbR|Risum-Lindholm|281959|940|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Hinrich+Matthiesen+AckerbauGbR+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
38704|||Altenrode-Liebenburg GbR|Liebenburg|281772|939|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/38704/2130067956/ALTENRODE_LIEBENBURG_GBR_LORENZ_VON_SCHINTLING_HORNY_ALICE_WAETJEN_EGBERT_FREIHERR_VON_CRAMM.html|lorenz@schintling-horny.de
3099|||Landhöfe Kolkwitz GmbH|Kolkwitz|280507|935|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/03099/3050054382/LANDHOEFE_KOLKWITZ_GMBH.html|None
37133|||Marktfrucht GbR Hoher Hagen|Friedland|280315|934|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/37127/2110088297/JUTTA_LESSER_CAMPINGPLATZ_HOHER_HAGEN.html|camping.lesser@t-online.de
3253|||APG Prießen eG|Doberlug-Kirchhain Stadt|279679|932|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=APG+Prie%C3%9Fen+eG+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
17091|||GbR Engel|Rosenow|279294|931|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/28203/2050801932/ANDREAS_HOETZEL_PAULINA_SOLAR_SABAINI_GBR_ENGEL_WEINCAFE_GBR.html|info@engelweincafe-bremen.de
14641|||GbR Märk. Hof Selbelang|Paulinenaue|279131|930|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/14641/3270015540/DETLEF_WACKER_UND_DIETMAR_LUCKE_GBR_MAERKISCHER_HOF_SELBELANG.html|info@maerkischerhof.com
1623|||Strudel Ernst & Wilhelm GbR vertreten d. Ernst oder Wilhelm Strudel|Lommatzsch Stadt|279028|930|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Strudel+Ernst+%26+Wilhelm+GbR+vertreten+d.+Ernst+oder+Wilhelm+Strudel+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
15926|||Agrar-GbR Karche Richter-Speller|Luckau Stadt|278993|930|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/15926/3050040041/RENE_SPELLER_UND_FRIEDHELM_RICHTER_KARCHE_GBR.html|info@gbr-karche.de
7646|||Agrargenossenschaft Ottendorf e.G.|Ottendorf|278091|927|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/07751/3410004240/AGRARGEMEINSCHAFT_GEBIRGE_EG_KLEINKROEBITZ.html|agrar.gebirge@t-online.de
18519|||Bremerhäger Landgut GmbH|Sundhagen|277813|926|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/18519/3190047076/BREMERHAEGER_LANDGUT_GMBH.html|None
16845|||H.Danhuber Gutsverwaltung Kantow/Blankenberg GbR|Wusterhausen/Dosse|277599|925|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/80337/3270021398/HELMUT_DANHUBER_UND_CLEMENS_OSTERWALD_DANHUBER_GBR.html|osterwald-danhuber@e-danhuber.de
18314|||Holck GbR|Divitz-Spoldershagen|275122|917|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/18314/3190098356/CHRISTAN_GRAF_VON_HOLCK_UND_BARBARA_GRAEFIN_VON_HOLCK.html|None
16845|||AG Breddin eG|Breddin|274327|914|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/8274/1421710615/BREEDING_BOTANICALS_INTERNATIONAL_AG.html|bbueter@bb-international.ch
9633|||AGRAR GmbH Zug|Halsbrücke|274244|914|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/09633/3030085838/AGRAR_GMBH_ZUG.html|verwaltung@agrar-niederschoena.de
6869|||Öko-Agrar-GbR Düben-Klieken Düben-Klieken|Coswig (Anhalt) Stadt|274151|914|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/06869/3290181428/INGMAR_ELSS_MANFRED_SCHOELLER_OLAF_DENELL_GBR.html|None
23992|||GbR Leu / Petters|Neukloster Stadt|272586|909|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/1/7/3/7/3_3.html|None
17268|||Gut Hardenbeck MF+VM GmbH|Boitzenburger Land|272270|908|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Gut+Hardenbeck+MF%2BVM+GmbH+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
7580|||MKR Mutterkuh GmbH|Rückersdorf|271445|905|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/07580/3110066325/MKR_MUTTERKUH_GMBH.html|None
39171|||GbR Beese/Lüer|Sülzetal|271057|904|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/2/2/6/0/7_2.html|None
19288|||Denissen Landwirtschafts GmbH & CoKG|Wöbbelin|270817|903|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/19288/3330167324/DENISSEN_LANDWIRTSCHAFTS_GMBH_CO_KG.html|mail@hof-denissen.de
29439|||Sowa-Lühring GbR|Lüchow (Wendland) Stadt|270706|902|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/26465/2250242463/JENS_LUEHRING_BARKSTORE.html|None
4932|||Schradenmilch Milch- und Vieherzeugungs GmbH|Hirschfeld|270018|900|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Schradenmilch+Milch-+und+Vieherzeugungs+GmbH+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
9432|||BAUERNLAND Agrar AG|Großolbersdorf|269913|900|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/09432/3030021870/BAUERNLAND_AGRARAKTIENGESELLSCHAFT.html|info@bauernland-ag.de
4924|||Landhof GmbH Möglenz|Bad Liebenwerda Stadt|269870|900|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/04931/3050253625/LANDHOF_GMBH_MOEGLENZ.html|info@ag-mbg.de
14827|||Agrargesellschaft Werbig mbH|Wiesenburg/Mark|268463|895|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/14827/3270003953/AGRARGESELLSCHAFT_WERBIG_MBH.html|post@jlwag.de
15324|||Caspari Landwirtschafts gesellschaft mbH & Co.KG|Letschin|268254|894|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/15324/3250269222/CASPARI_LANDWIRTSCHAFTSGESELLSCHAFT_MBH_CO_KG.html|None
14550|||Lehr-u.Versuchsanstalt f.Tierz|Groß Kreutz (Havel)|267980|893|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Lehr-u.Versuchsanstalt+f.Tierz+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
17291|||von Arnim Frf  v. Reitzenstein Anke|Uckerfelde|267835|893|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=von+Arnim+Frf++v.+Reitzenstein+Anke+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
14797|||AG -Th. Müntzer- Krahne eG|Kloster Lehnin|267832|893|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/ag_86.html|None
17268|||AEG GbR Funkenhagen|Boitzenburger Land|267760|893|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/1246/9370017649/AEG_LUXEMBOURG_GMBH.html|None
6484|||BG Gersdorfer Burg GbR|Quedlinburg Stadt|267607|892|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=BG+Gersdorfer+Burg+GbR+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
14806|||AG -Bernhagenrind- e.G.|Bad Belzig Stadt|267361|891|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/01594/3070037441/AGRARGENOSSENSCHAFT_RIESA_E_G.html|ag-riesa-werner@web.de
16868|||Horstberger Mutterkuh GmbH Bantikow|Wusterhausen/Dosse|266941|890|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/16868/3270039038/HORSTBERGER_MUTTERKUH_GMBH_BANTIKOW.html|None
39359|||AG Wegenstedt mbH&Co.Landprod.|Calvörde|264995|883|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/zl_2.html|None
14959|||SCHRÖDER & PARTNER Dienstl. u. Abprod. GmbH|Trebbin Stadt|264421|881|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=SCHR%C3%96DER+%26+PARTNER+Dienstl.+u.+Abprod.+GmbH+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
39264|||LWPG Hohenlepte mbH|Zerbst/Anhalt Stadt|263675|879|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/39264/3290031008/LANDWIRTSCHAFTLICHE_PRODUKTIONSGESELLSCHAFT_HOHENLEPTE_MBH.html|lpgmbh@gmx.de
14959|||KSM Mutterkuhhaltungs GmbH|Trebbin Stadt|263589|879|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/14959/2010969061/KSM_MUTTERKUHHALTUNGS_GMBH.html|info@agt-eg.de
1561|||MAP Meißener Agrarprodukte AG|Priestewitz|263484|878|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/01561/3070453372/MAP_MEISSENER_AGRARPRODUKTE_AG_UND_AGRAR_PRODUKTIONS_UND_HANDELSGESELLSCHAFT_MBH_SONDERKULTUREN_GBR.html|None
39579|||Klein GbR|Bismark (Altmark) Stadt|262959|877|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/53619/5290176073/DOMINIK_KLEIN_LUTZ_KLEIN_GBR_BAUMDIENST.html|info@baumdienst-klein.de
17237|||Rindfl. &  Milcherzeuger- gesell. Dalmsdorf GmbH|Hohenzieritz|262921|876|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Rindfl.+%26++Milcherzeuger-+gesell.+Dalmsdorf+GmbH+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
17139|||AG Leuschentin-Gielow mbH|Kummerow|262789|876|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=AG+Leuschentin-Gielow+mbH+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
39326|||LAKO Landbau GbR|Angern|262739|876|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/39326/3170079797/KLAUS_HORSTMANN_UND_ORTRUN_HORSTMANN_LAKO_LANDBAU_GBR.html|horstmann@angern-lako.de
14662|||Senzker Agro GmbH & Co.KG|Mühlenberge|262543|875|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/14662/3270163940/SENZKER_AGRO_GMBH_CO_KG.html|None
2959|||Lausitzer Heide GbR Hartmann und Pietsch vertreten d. Hans-Willi Hartmann o. Jürgen Pietsch|Schleife|262436|875|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Lausitzer+Heide+GbR+Hartmann+und+Pietsch+vertreten+d.+Hans-Willi+Hartmann+o.+J%C3%BCrgen+Pietsch+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
4874|||Grüne Heide Ackerbau und Viehzucht GmbH in|Belgern-Schildau Stadt|261673|872|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/04874/3150049292/GRUENE_HEIDE_ACKERBAU_UND_VIEHZUCHT_GMBH_STARITZ.html|steffi.neubauer@t-online.de
17268|||AG-Uckerl.mbH Gerswalde|Gerswalde|261500|872|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=AG-Uckerl.mbH+Gerswalde+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
1623|||Arntitzhof GbR vertr.d.F.-J.Isensee F.Flebbe o. A. Zehentmair|Lommatzsch Stadt|261189|871|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Arntitzhof+GbR+vertr.d.F.-J.Isensee+F.Flebbe+o.+A.+Zehentmair+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
7580|||Agrar GmbH Braunichswalde|Braunichswalde|260841|869|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/07580/3110022598/AGRAR_GMBH_BRAUNICHSWALDE.html|info@agrar-braunichswalde.de
6388|||Ökobetrieb Hof Pfaffendorf Inh. Anna Chouibi|Südliches Anhalt Stadt|260617|869|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/06388/3290185426/ANNA_CHOUIBI.html|hof-pfaffendorf@t-online.de
17268|||Landgesellschaft Schulzenfelde mbH & Co.KG|Templin Stadt|260440|868|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/17268/3490148379/LANDGESELLSCHAFT_SCHULZENFELDE_MBH_CO_KG.html|None
6679|||Rindermast GmbH|Hohenmölsen Stadt|257657|859|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/14913/2012432552/MEINSDORFER_RINDERMAST_GMBH.html|None
1665|||APH Agrar Produktions- und Handels-GmbH Jahna|Käbschütztal|257405|858|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/37345/3230028308/APH_VERWALTUNGSGESELLSCHAFT_MBH.html|None
39448|||Agro GbR Bodlak - Körtge Etgersleben|Börde-Hakel|257058|857|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Agro+GbR+Bodlak+-+K%C3%B6rtge+Etgersleben+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
18513|||LW PG Grimmen West e.G|Wendisch Baggendorf|256692|856|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=LW+PG+Grimmen+West+e.G+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
15306|||AGW Agrarwirtschafts gesellschaft Worin mbH|Vierlinden|256646|855|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=AGW+Agrarwirtschafts+gesellschaft+Worin+mbH+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
19386|||Steenwijk Dairy GmbH|Gehlsbach|256447|855|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/19386/3330190003/STEENWIJK_DAIRY_GMBH.html|None
39307|||Nebeling/Albrecht GbR|Jerichow Stadt|256353|855|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/39307/3170117805/BERND_ALBRECHT_RICHARD_NEBELING_UND_INGRID_NEBELING_LANDWIRTSCHAFT_GBR.html|nebeling.klitsche@googlemail.com
39171|||Spengler & Kirchhof GbR|Sülzetal|256042|853|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/44135/4070211127/ZOELLER_KIRCHHOF_GBR.html|info@rath-kirchhof.de
17337|||Gut Werbelow GbR|Uckerland|253978|847|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/17337/3490047042/HANNA_UHLHORN_JULIUS_UHLHORN_KLAUS_HEINRICH_LIENAU_MARK_UHLHORN_GBR.html|None
19339|||Gut Krampfer Landwirtschafts KG|Plattenburg|253837|846|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/19339/3330151725/GUT_KRAMPFER_GMBH_CO_KG.html|None
19357|||Besitzgesellschaft Premslin GbR|Karstädt|253714|846|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/19357/3330245113/TORSTEN_GADOW_UND_GERHARD_KOLREP_OEKOLAND_BOBEROW_GBR.html|None
37124|||BG Stockhausen & Glitz GbR|Rosdorf|253466|845|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/0/4/4/3/5_2.html|None
16928|||AG eG Wolfshagen|Groß Pankow (Prignitz)|253103|844|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/38640/2130037940/VOLKSBANK_NORDHARZ_EG.html|info@vbnh.de
21730|||Janßen-von der Decken KG|Balje|252943|843|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/21730/2151514769/JANSSEN_VON_DER_DECKEN_KG.html|None
39638|||Heide-AEG -GEMIMA- e.G. Letzlingen|Gardelegen Hansestadt|252716|842|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Heide-AEG+-GEMIMA-+e.G.+Letzlingen+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
17237|||AG Luisenhof eG Hohenzieritz|Hohenzieritz|252498|842|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/ag_80.html|None
17268|||Agrarbetrieb Flieth GmbH|Flieth-Stegelitz|252483|842|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/17268/3490158586/AGRARBETRIEB_FLIETH_GMBH.html|None
18195|||Prangendorfer Marktfruchtbau GbR|Cammin|252417|841|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/04749/3150107757/ANDREAS_UND_JOHANNES_PAAS_GBR_MARKTFRUCHTBAU.html|andreas.paas@gmx.de
99755|||A.Gerbothe/H.Wiesner G.b.R.|Hohenstein|251749|839|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/manager_az/vo_382.html|None
39579|||Deutsch-Kersten GbR|Rochau|251471|838|None||No Address|||No Business Description|No Business Name|http://www.firmenwissen.de/az/firmeneintrag/39579/3350026806/DEUTSCH_UND_KERSTEN_GBR.html|None
6780|||Landgestüt Sachsen-Anhalt Herr Siegmund Hintsche|Zörbig Stadt|250803|836|None||No Address|||No Business Description|No Business Name|https://duckduckgo.com/?q=Landgest%C3%BCt+Sachsen-Anhalt+Herr+Siegmund+Hintsche+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None
